Date,Day,Country,Population,Latitude,Longitude,cum_case,cum_recovered,cum_deaths,day_case,day_recover,day_deaths,per_case,per_recover,per_deaths,per_in_treatment
02/02/2020,12,Italy,60461828,41.87194,12.56738,2,0,0,0,0,0,3.31E-06,0,0,100
02/02/2020,12,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/02/2020,12,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/02/2020,12,Spain,46754783,40.463667,-3.74922,1,0,0,0,0,0,2.14E-06,0,0,100
02/02/2020,12,US,329466283,40,-100,8,0,0,0,0,0,2.43E-06,0,0,100
02/02/2020,12,United Kingdom,67886004,55.3781,-3.436,2,0,0,0,0,0,2.95E-06,0,0,100
02/03/2020,13,Australia,25459700,-25,133,12,2,0,0,0,0,4.71E-05,16.66666667,0,83.33333333
02/03/2020,13,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/03/2020,13,China,1404676330,30.5928,114.3055,19716,614,425,3086,151,64,0.001403597,3.114221952,2.155609657,94.73016839
02/03/2020,13,France,65273512,46.2276,2.2137,6,0,0,0,0,0,9.19E-06,0,0,100
02/03/2020,13,Germany,83783945,51.165691,10.451526,12,0,0,2,0,0,1.43E-05,0,0,100
02/03/2020,13,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/03/2020,13,Italy,60461828,41.87194,12.56738,2,0,0,0,0,0,3.31E-06,0,0,100
02/03/2020,13,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/03/2020,13,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/03/2020,13,Spain,46754783,40.463667,-3.74922,1,0,0,0,0,0,2.14E-06,0,0,100
02/03/2020,13,US,329466283,40,-100,11,0,0,3,0,0,3.34E-06,0,0,100
02/03/2020,13,United Kingdom,67886004,55.3781,-3.436,2,0,0,0,0,0,2.95E-06,0,0,100
02/04/2020,14,Australia,25459700,-25,133,13,2,0,1,0,0,5.11E-05,15.38461538,0,84.61538462
02/04/2020,14,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/04/2020,14,China,1404676330,30.5928,114.3055,23707,843,491,3991,229,66,0.00168772,3.555911756,2.071118235,94.37297001
02/04/2020,14,France,65273512,46.2276,2.2137,6,0,0,0,0,0,9.19E-06,0,0,100
02/04/2020,14,Germany,83783945,51.165691,10.451526,12,0,0,0,0,0,1.43E-05,0,0,100
02/04/2020,14,Indonesia,273523621,-0.7893,113.9213,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/04/2020,14,Italy,60461828,41.87194,12.56738,2,0,0,0,0,0,3.31E-06,0,0,100
02/04/2020,14,Mexico,128932753,23.6345,-102.5528,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
02/04/2020,14,Russia,145934460,61.52401,105.318756,2,0,0,0,0,0,1.37E-06,0,0,100
02/04/2020,14,Spain,46754783,40.463667,-3.74922,1,0,0,0,0,0,2.14E-06,0,0,100
02/04/2020,14,US,329466283,40,-100,11,0,0,0,0,0,3.34E-06,0,0,100
02/04/2020,14,United Kingdom,67886004,55.3781,-3.436,2,0,0,0,0,0,2.95E-06,0,0,100
02/05/2020,15,Australia,25459700,-25,133,13,2,0,0,0,0,5.11E-05,15.38461538,0,84.61538462
02/05/2020,15,Brazil,212559409,-14.235,-51.9253,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!
